Unnamed: 0,first_name,last_name,id,market_value,market_value_trend,team_id,date,time,totalPoints,average_points
1131.0,Stefan,Savic,3862,14362500.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1132.0,Jorge,Resurrección,3863,19395714.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1133.0,Rodrigo,Riquelme,3864,500000.0,0,61,2022-07-25,2022-07-25 15:08:53.359394,,
1134.0,Ivo,Grbic,3865,866702.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1135.0,Reinildo Isnard,Mandava,3866,7963085.0,2,61,2022-07-25,2022-07-25 15:08:53.359394,,
1136.0,Manuel,Sánchez,3867,8676312.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1137.0,Thomas,Lemar,3868,17504167.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1138.0,Daniel,Wass,3869,7875008.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1139.0,Felipe Augusto,de Almeida Monteiro,3870,7807143.0,1,61,2022-07-25,2022-07-25 15:08:53.359394,,
1140.0,Omar,Mascarell,1914,7462500.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1141.0,Carlos,Clerc,3817,3374801.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1142.0,José Antonio,Morente Oliva,3871,3419445.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1143.0,Pere,Milla,3872,2644853.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1144.0,Javier,Pastore,3873,2072011.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1145.0,Enzo,Roco,3874,5164583.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1146.0,Pedro,Bigas,3875,10355000.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1147.0,Edgar,Badia,3876,15225000.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1148.0,José Manuel,Sánchez Guillén,3877,500000.0,0,62,2022-07-25,2022-07-25 15:08:53.359394,,
1149.0,José Raúl,Gutiérrez Parejo,3879,2247916.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1150.0,Lucas,Boyé,3880,11000000.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1151.0,Ezequiel,Ponce,3881,3866350.0,2,62,2022-07-25,2022-07-25 15:08:53.359394,,
1152.0,José Antonio,Ferrández Pomares,3882,2242614.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1153.0,Diego,González,3883,3250000.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1154.0,Axel,Werner,3884,500000.0,0,62,2022-07-25,2022-07-25 15:08:53.359394,,
1155.0,John Chetauya Nwankwo,Donald,3885,715154.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1156.0,Johan,Mojica,3886,10750893.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1157.0,Fidel,Chaves de la Torre,3887,6341683.0,2,62,2022-07-25,2022-07-25 15:08:53.359394,,
1158.0,Gonzalo,Verdú,3888,1920192.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1159.0,Helibelton,Palacios Zapata,3889,5358837.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1160.0,Gerard,Gumbau,3890,5992460.0,1,62,2022-07-25,2022-07-25 15:08:53.359394,,
1161.0,Pablo,Maffeo,2235,10583333.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1162.0,Matthew,Hoppe,2933,500000.0,0,63,2022-07-25,2022-07-25 15:08:53.359394,,
1163.0,Jordi,Mboula,3891,845875.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1164.0,Antonio,Sánchez,3893,4343949.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1165.0,Abdón,Prats,3894,3150000.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1166.0,Clément,Grenier,3895,764344.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1167.0,Amath,Ndiaye,3896,886719.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1168.0,Dominik,Greif,3900,3745175.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1169.0,Junior Wakalible,Lago,3903,2921902.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1170.0,Iñigo,Ruiz de Galarreta,3905,4216447.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1171.0,Kang-In,Lee,3906,4122794.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1172.0,Antonio,Raíllo,3907,9812500.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1173.0,Daniel José,Rodríguez Vázquez,3908,9279412.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1174.0,Jaume,Costa,3909,7394643.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1175.0,Giovanni,González,3910,1212963.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1176.0,Martin,Valjent,3911,8202941.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1177.0,Iddrisu,Baba,3912,4091176.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1178.0,Franco,Russo,3913,3178846.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1179.0,Alexánder,Alegría Moreno,3916,500000.0,0,63,2022-07-25,2022-07-25 15:08:53.359394,,
1180.0,Ángel,Rodríguez,3917,1586607.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1181.0,Braian,Cufré,3918,4291667.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1182.0,José Manuel,Arias Copete,4291,1401389.0,1,63,2022-07-25,2022-07-25 15:08:53.359394,,
1183.0,Mikel,Merino,1875,27280672.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1184.0,Alexander,Isak,2003,9600000.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1185.0,Takefusa,Kubo,3739,6901139.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1186.0,David,Silva,3921,26211842.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1187.0,Ander,Barrenetxea,3922,1586607.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1188.0,Igor,Zubeldia,3924,3631579.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1189.0,Näis,Djouahra,3925,1727963.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1190.0,Asier,Illarramendi,3927,2516667.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1191.0,Mohamed-Ali,Cho,3928,6602015.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1192.0,Robin,Le Normand,3930,18159091.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1193.0,Jon,Pacheco,3932,1038542.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1194.0,Mathew,Ryan,3933,1827472.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1195.0,Martín,Zubimendi,3935,11712500.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1196.0,Carlos,Fernández,3936,500000.0,0,64,2022-07-25,2022-07-25 15:08:53.359394,,
1197.0,Julen,Lobete,3937,500000.0,0,64,2022-07-25,2022-07-25 15:08:53.359394,,
1198.0,Mikel,Oyarzabal,3939,25075793.0,2,64,2022-07-25,2022-07-25 15:08:53.359394,,
1199.0,Andoni,Gorosabel,3940,12676137.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1200.0,Martín,Merquelanz,3941,674343.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1201.0,Aihen,Muñoz,3943,5209500.0,2,64,2022-07-25,2022-07-25 15:08:53.359394,,
1202.0,Ander,Guevara,3944,2207143.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1203.0,Diego,Rico,3945,8401136.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1204.0,Brais,Méndez,3947,19405000.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1205.0,Aritz,Elustondo,3948,13768750.0,2,64,2022-07-25,2022-07-25 15:08:53.359394,,
1206.0,Beñat,Turrientes,3949,639113.0,1,64,2022-07-25,2022-07-25 15:08:53.359394,,
1207.0,Alejandro,Remiro Gargallo,3951,16937500.0,2,64,2022-07-25,2022-07-25 15:08:53.359394,,
1208.0,Unai,Núñez,3730,12619758.0,2,65,2022-07-25,2022-07-25 15:08:53.359394,,
1209.0,Luca,de la Torre,3953,872033.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1210.0,Denis,Suárez,3954,15700000.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1211.0,Joseph,Aidoo,3955,6944231.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1212.0,Javier,Galán Gil,3956,12836364.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1213.0,Iván,Villar,3958,500000.0,0,65,2022-07-25,2022-07-25 15:08:53.359394,,
1214.0,Franco,Cervi,3959,5148611.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1215.0,Sergio,Carreira,3960,1608388.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1216.0,Hugo,Mallo,3961,12339085.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1217.0,Renato,Tapia,3962,704169.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1218.0,Augusto,Solari,3963,500000.0,0,65,2022-07-25,2022-07-25 15:08:53.359394,,
1219.0,Miguel,Baeza,3965,500000.0,0,65,2022-07-25,2022-07-25 15:08:53.359394,,
1220.0,Kevin,Vázquez,3966,9195758.0,2,65,2022-07-25,2022-07-25 15:08:53.359394,,
1221.0,Iago,Aspas,3967,29598529.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1222.0,Francisco,Beltrán,3968,8317188.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1223.0,Williot,Swedberg,3969,6013168.0,2,65,2022-07-25,2022-07-25 15:08:53.359394,,
1224.0,Óscar,Rodríguez,3970,6114286.0,1,65,2022-07-25,2022-07-25 15:08:53.359394,,
1225.0,Francis,Coquelin,707,7873559.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1226.0,José,Reina,1619,2726042.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1227.0,Francisco,Alcácer,2341,5737203.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1228.0,Manuel,Morlanes Ariño,3971,630556.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1229.0,Gerónimo,Rulli,3972,17783333.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1230.0,Gerard,Moreno,3973,34418750.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1231.0,Fernando,Niño,3974,500000.0,0,66,2022-07-25,2022-07-25 15:08:53.359394,,
1232.0,Samuel,Chukwueze,3975,7840625.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1233.0,Boulaye,Dia,3976,6293750.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1234.0,Yeremi,Pino,3977,9750000.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1235.0,Arnaut,Danjuma,3978,20826923.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1236.0,Pau,Torres,3979,27033333.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1237.0,Etienne,Capoue,3980,14779412.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1238.0,Juan,Foyth,3981,13481818.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1239.0,Moisés,Gómez Bardonado,3982,2252083.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1240.0,Aïssa,Mandi,3984,10084000.0,2,66,2022-07-25,2022-07-25 15:08:53.359394,,
1241.0,Pervis,Estupiñán,3985,2627208.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1242.0,Manuel,Trigueros Muñoz,3986,14903571.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1243.0,José Luis,Morales,3987,14127273.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1244.0,Alberto,Moreno,3988,6624259.0,2,66,2022-07-25,2022-07-25 15:08:53.359394,,
1245.0,Jorge,Cuenca,3989,8767308.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1246.0,Mario Gaspar,Pérez Martínez,3990,2653125.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1247.0,Javier,Ontiveros,3991,778285.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1248.0,Daniel,Parejo,3992,33273810.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1249.0,Raúl,Albiol,3993,13287500.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1250.0,Alfonso,Pedraza,3994,15000000.0,1,66,2022-07-25,2022-07-25 15:08:53.359394,,
1251.0,Vicente,Iborra,3995,3706083.0,2,66,2022-07-25,2022-07-25 15:08:53.359394,,
1252.0,Alberto,Perea,3996,500000.0,0,67,2022-07-25,2022-07-25 15:08:53.359394,,
1253.0,Alfonso,Espino,3997,10987500.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1254.0,José María,Martín-Bejarano Serrano,3998,1217811.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1255.0,Milutin,Osmajic,3999,1019104.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1256.0,Anthony,Lozano,4002,3916071.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1257.0,Álvaro,Negredo,4003,6115625.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1258.0,Luis,Hernández,4005,5951068.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1259.0,Álvaro,Giménez,4006,883333.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1260.0,Alejandro,Fernández Iglesias,4007,6057143.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1261.0,Joseba,Zaldua,4008,3813637.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1262.0,Victor,Chust,4009,2852083.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1263.0,Juan,Torres Ruiz,4010,2601249.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1264.0,Isaac,Carcelén,4011,2453929.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1265.0,Rubén,Alcaraz,4012,14637500.0,2,67,2022-07-25,2022-07-25 15:08:53.359394,,
1266.0,Awer,Mabil,4014,934186.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1267.0,Rafael,Jiménez Jarque,4015,6381250.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1268.0,Lucas,Pérez,4016,4925000.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1269.0,Carlos,Akapo Martínez,4017,6275000.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1270.0,Tomás,Alarcón,4018,500000.0,0,67,2022-07-25,2022-07-25 15:08:53.359394,,
1271.0,David,Gil,4019,500000.0,0,67,2022-07-25,2022-07-25 15:08:53.359394,,
1272.0,Iván,Alejo,4020,987280.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1273.0,Santiago,Arzamendia,4021,719444.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1274.0,Jorge,Pombo,4022,765064.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1275.0,Jeremías,Ledesma,4023,17241667.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1276.0,Rubén,Sobrino,4025,660417.0,1,67,2022-07-25,2022-07-25 15:08:53.359394,,
1277.0,Robert,Lewandowski,455,54494163.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1278.0,Marc-André,ter Stegen,531,15987500.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1279.0,Pierre-Emerick,Aubameyang,705,18694389.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1280.0,Andreas,Christensen,1732,20584015.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1281.0,Ousmane,Dembélé,1886,41876035.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1282.0,Nicolás,González Iglesias,4026,5375000.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1283.0,Norberto,Murara Neto,4027,960665.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1284.0,Ferran,Torres,4028,29400000.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1285.0,Anssumane,Fati Vieira,4029,12700000.0,0,68,2022-07-25,2022-07-25 15:08:53.359394,,
1286.0,Franck,Kessié,4033,24296140.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1287.0,Pedro,González,4034,34306260.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1288.0,Eric,García,4035,11062626.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1289.0,Ignacio,Peña Sotorres,4036,500000.0,0,68,2022-07-25,2022-07-25 15:08:53.359394,,
1290.0,Jordi,Alba,4037,45266667.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1291.0,Sergi,Roberto,4038,6025000.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1292.0,Pablo,Torre,4040,3557515.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1293.0,Samuel,Umtiti,4042,3169697.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1294.0,Martin,Braithwaite,4044,3308333.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1295.0,Abdessamad,Ezzalzouli,4045,1547436.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1296.0,Gerard,Piqué,4046,25128031.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1297.0,Ricard,Puig Martí,4047,2353125.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1298.0,Ronald,Araújo,4048,19700000.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1299.0,Sergiño,Dest,4049,13950000.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1300.0,Memphis,Depay,4051,28209972.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1301.0,Óscar,Mingueza,4053,5158334.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1302.0,Miralem,Pjanic,4054,7361956.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1303.0,Sergio,Busquets,4055,29400000.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1304.0,Álex,Collado,4056,3337035.0,2,68,2022-07-25,2022-07-25 15:08:53.359394,,
1305.0,Pablo Martín,Páez,4057,16766667.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1306.0,Frenkie,de Jong,4058,26256250.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1307.0,Raphael,Dias Belloli,4261,32806172.0,1,68,2022-07-25,2022-07-25 15:08:53.359394,,
1308.0,Andrés,Guardado,1213,918147.0,2,69,2022-07-25,2022-07-25 15:08:53.359394,,
1309.0,Marc,Bartra,1904,18765625.0,2,69,2022-07-25,2022-07-25 15:08:53.359394,,
1310.0,Juan,Miranda,2745,8832870.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1311.0,William,Silva de Carvalho,4059,14225000.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1312.0,Nabil,Fekir,4060,43051515.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1313.0,Víctor,Ruiz,4061,13300000.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1314.0,Claudio,Bravo,4062,8037500.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1315.0,Diego,Lainez,4063,2401801.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1316.0,Alexandre,Moreno Lopera,4065,20237500.0,2,69,2022-07-25,2022-07-25 15:08:53.359394,,
1317.0,Edgar,González,4067,11591358.0,2,69,2022-07-25,2022-07-25 15:08:53.359394,,
1318.0,Lorenzo,Morón,4068,500000.0,0,69,2022-07-25,2022-07-25 15:08:53.359394,,
1319.0,Daniel,Martín Fernández,4069,500000.0,0,69,2022-07-25,2022-07-25 15:08:53.359394,,
1320.0,Guido,Rodríguez,4070,14394231.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1321.0,Sergio,Canales,4071,31628571.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1322.0,Luiz Henrique André,Rosa da Silva,4072,12996429.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1323.0,Germán,Pezzella,4074,14903858.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1324.0,Roberto,González,4075,2012500.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1325.0,Willian José,Da Silva,4077,9850000.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1326.0,Aitor,Ruibal,4079,589004.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1327.0,Joaquín,Sánchez Rodríguez,4080,2276852.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1328.0,Rodrigo,Sánchez,4081,1161310.0,2,69,2022-07-25,2022-07-25 15:08:53.359394,,
1329.0,Víctor,Camarasa,4082,500000.0,0,69,2022-07-25,2022-07-25 15:08:53.359394,,
1330.0,Juan Miguel,Jiménez López,4083,20642857.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1331.0,Borja,Iglesias,4084,8267857.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1332.0,Paul,Akouokou,4085,3315385.0,2,69,2022-07-25,2022-07-25 15:08:53.359394,,
1333.0,Martín,Montoya,4086,1806300.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1334.0,Youssouf,Sabaly,4088,13316667.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1335.0,Luiz Felipe,Ramos Marchi,4089,16551553.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1336.0,Rui Tiago,Dantas da Silva,4090,13118750.0,1,69,2022-07-25,2022-07-25 15:08:53.359394,,
1337.0,Giorgi,Mamardashvili,4092,15964286.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1338.0,Koba,Koindredi,4095,500000.0,0,70,2022-07-25,2022-07-25 15:08:53.359394,,
1339.0,José,Gayà,4098,14192857.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1340.0,Uros,Racic,4099,586842.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1341.0,Eray,Cömert,4100,500000.0,0,70,2022-07-25,2022-07-25 15:08:53.359394,,
1342.0,Cristhian,Mosquera,4101,500000.0,0,70,2022-07-25,2022-07-25 15:08:53.359394,,
1343.0,Gonçalo Manuel,Ganchinho Guedes,4102,18012500.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1344.0,Hugo,Duro,4103,1947916.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1345.0,Jaume,Doménech,4104,1175888.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1346.0,Thierry,Rendall Correia,4105,5010648.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1347.0,Gabriel Armando,de Abreu,4106,20071429.0,2,70,2022-07-25,2022-07-25 15:08:53.359394,,
1348.0,Samuel,Castillejo Azuaga,4107,1162500.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1349.0,Jasper,Cillessen,4108,11120823.0,2,70,2022-07-25,2022-07-25 15:08:53.359394,,
1350.0,Maximiliano,Gómez,4110,4180208.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1351.0,Yunus,Musah,4112,836111.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1352.0,Jesús,Vázquez,4116,500000.0,0,70,2022-07-25,2022-07-25 15:08:53.359394,,
1353.0,Carlos,Soler,4120,26500000.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1354.0,Hugo,Guillamón,4122,3923958.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1355.0,Marcos André,de Sousa Mendonça,4123,1200000.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1356.0,Mouctar,Diakhaby,4124,3775000.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1357.0,Antonio,Latorre,4125,1411372.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1358.0,Manuel Javier,Vallejo Galván,4126,500000.0,0,70,2022-07-25,2022-07-25 15:08:53.359394,,
1359.0,Dimitri,Foulquier,4127,2038889.0,1,70,2022-07-25,2022-07-25 15:08:53.359394,,
1360.0,Jose Luis,Mato Sanmartín,483,25566667.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1361.0,Landry,Dimata,2087,568750.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1362.0,Fernando,Calero,4128,1968956.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1363.0,Brian,Oliván,4129,3055357.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1364.0,Joan,García,4135,500000.0,0,71,2022-07-25,2022-07-25 15:08:53.359394,,
1365.0,Adrián,Embarba,4136,5888636.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1366.0,Leandro,Cabrera,4139,14340909.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1367.0,Aleix,Vidal,4140,1153125.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1368.0,Benjamin,Lecomte,4141,11302027.0,2,71,2022-07-25,2022-07-25 15:08:53.359394,,
1369.0,Pol,Lozano,4142,732387.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1370.0,Tonny,Vilhena,4143,3773876.0,2,71,2022-07-25,2022-07-25 15:08:53.359394,,
1371.0,Sergi,Darder,4144,20375000.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1372.0,Óscar,Gil,4145,7357143.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1373.0,Adrià,Pedrosa,4146,9312500.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1374.0,Keidi,Bare,4147,2672222.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1375.0,Vinicius,de Souza Costa,4148,8415138.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1376.0,Aleix,Gorjón,4152,655596.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1377.0,Nicolás,Melamed,4153,4533333.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1378.0,Matías,Vargas,4154,2548380.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1379.0,Lei,Wu,4156,2441667.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1380.0,Raúl,de Tomás,4157,26575000.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1381.0,Javier,Puado,4158,5037500.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1382.0,Sergi,Gómez,4160,9575000.0,1,71,2022-07-25,2022-07-25 15:08:53.359394,,
1383.0,Sergio,Escudero,495,5400000.0,1,72,2022-07-25,2022-07-25 15:08:53.359394,,
1384.0,Sergio,Guardiola Navarro,4162,7378598.0,1,72,2022-07-25,2022-07-25 15:08:53.359394,,
1385.0,Álvaro,Aguado,4164,1780944.0,1,72,2022-07-25,2022-07-25 15:08:53.359394,,
1386.0,Sergio,León,4166,3596372.0,1,72,2022-07-25,2022-07-25 15:08:53.359394,,
1387.0,Laureano Antonio,Villa Suárez,4167,5231291.0,1,72,2022-07-25,2022-07-25 15:08:53.359394,,
1388.0,Óscar,Plano,4168,3284250.0,2,72,2022-07-25,2022-07-25 15:08:53.359394,,
